Gender;Age;Employment Status;Education;Matrial Status;Income;LoanApproved
Female;32;Unemployed;Low;Single;Medium;No
Female;35;Self employed;High;Married;Medium;No
Male;33;Full time;Low;Single;Medium;No
Male;21;Full time;Low;Single;Low;No
Male;49;Full time;Low;Single;High;Yes 
Male;45;Full time;Low;Married;Low;Yes 
Female;47;Unemployed;Low;Married;Medium;No
Male;40;Full time;High;Married;High;No
Female;47;Part time;Low;Divorced;Low;Yes 
Female;42;Full time;High;Married;Low;Yes 
Male;36;Full time;Medium;Divorced;Medium;No
Male;40;Full time;Medium;Married;Medium;No
Female;22;Full time;High;Married;Medium;No
Female;57;Unemployed;Medium;Married;Low;Yes 
Female;27;Unemployed;Medium;Married;Low;Yes 
Male;44;Full time;High;Married;High;Yes 
Male;64;Part time;Low;Married;Medium;No
Male;52;Full time;High;DP;High;No
Female;40;Unemployed;Low;Married;Medium;Yes 
Female;29;Full time;Low;Single;Medium;Yes 
Female;49;Full time;Low;Married;Low;Yes 
Female;25;Full time;Low;DP;Medium;Yes 
Male;21;A student;High;Single;Medium;No
Female;37;Full time;High;Married;Medium;Yes 
Female;26;Full time;Medium;DP;Low;Yes 
Male;30;Full time;Medium;Married;Medium;No
Female;37;Unemployed;Low;Married;Low;Yes 
Male;28;Full time;High;Single;Medium;No
Male;60;Retired;Low;Married;Medium;Yes 
Female;31;Full time;Medium;Married;High;Yes 
Male;41;Full time;High;Single;Medium;Yes 
Female;22;A student;Low;DP;Medium;No
Female;36;Unemployed;Medium;Married;Medium;No
Male;30;Full time;Low;Married;Medium;No
Male;25;Full time;Medium;DP;Medium;No
Male;46;Full time;Medium;Divorced;Medium;Yes 
Male;47;Unemployed;Low;Married;Low;No
Female;30;Full time;High;Married;Medium;Yes 
Female;43;Full time;Medium;Married;Medium;Yes 
Female;33;Full time;Medium;Married;Low;Yes 
Female;57;Full time;Medium;Married;Low;Yes 
Female;56;Retired;Medium;Married;Low;No
Male;54;Full time;Medium;Married;High;Yes 
Male;29;Full time;High;Married;High;No
Male;42;Full time;High;Married;High;No
Female;28;Unemployed;Low;Married;High;No
Male;23;A student;Medium;Single;High;Yes 
Female;26;Full time;High;DP;Low;Yes 
Male;24;Full time;Low;Single;Medium;Yes 
Male;25;A student;Low;Single;High;No
Male;33;Part time;High;Single;High;Yes 
Male;52;Unemployed;Medium;Divorced;Medium;Yes 
Male;54;Unemployed;Low;Married;Low;No
Female;54;Retired;Low;Married;Low;No
Male;30;Full time;Low;Married;Medium;Yes 
Female;23;Full time;Medium;DP;Medium;No
Female;26;Full time;Medium;Married;High;No
Male;21;A student;High;Single;Low;No
Male;33;Full time;High;Married;High;Yes 
Male;25;Part time;High;Single;High;No
Male;35;Full time;Low;Single;Low;No
Male;25;Full time;Medium;DP;Low;Yes 
Female;21;A student;High;Single;High;Yes 
Female;49;Part time;Medium;Married;High;No
Female;58;Full time;Low;Married;High;Yes 
Male;22;Self employed;Medium;Single;Medium;Yes 
Male;62;Retired;Low;Married;Low;No
Female;62;Part time;Medium;Married;Low;No
Male;61;Retired;High;Married;Low;No
Male;22;A student;High;Single;High;Yes 
Female;21;Unemployed;Medium;Single;High;Yes 
Male;39;Full time;Low;Married;Medium;No
Male;45;Full time;High;Married;High;Yes 
Male;38;Full time;Low;Married;Medium;Yes 
Male;29;Full time;Low;Married;High;No
Male;37;Full time;Low;Single;Low;Yes 
Female;52;Full time;Low;Married;High;Yes 
Male;56;Full time;High;Married;Low;No
Female;58;Unemployed;Low;Widowed;Low;No
Male;39;Full time;Medium;Married;High;Yes 
Female;58;Unemployed;Medium;Married;Low;Yes 
Male;34;Full time;High;Married;High;Yes 
Male;27;Full time;High;Single;High;No
Male;30;Full time;Low;DP;Low;Yes 
Male;32;Full time;High;Married;High;Yes 
Male;51;Full time;High;Married;High;No
Male;31;Self employed;Low;DP;Low;No
Male;30;Full time;High;Married;Medium;Yes 
Female;45;Full time;Low;DP;Medium;Yes 
Male;54;Full time;High;Married;High;No
Male;59;Full time;Medium;Married;Low;Yes 
Male;47;Full time;High;Married;High;No
Male;42;Part time;Medium;Married;Low;Yes 
Male;27;Full time;Low;Married;Low;No
Female;46;A student;Low;Married;Medium;Yes 
Male;49;Full time;Medium;Married;High;Yes 
Female;48;Full time;Low;Married;Medium;No
Male;33;Full time;High;Single;High;Yes 
Male;47;Full time;High;Married;High;Yes 
Female;55;Full time;Low;Married;Medium;Yes 
Male;59;Self employed;High;Married;Medium;No
Female;52;Full time;Medium;Married;High;Yes 
Male;20;Full time;Low;Single;Medium;No
Male;43;Full time;Low;Divorced;High;No
Male;28;Full time;Medium;Married;Medium;Yes 
Male;23;Unemployed;Low;Single;High;Yes 
Female;29;Unemployed;Low;DP;Low;Yes 
Male;48;Full time;High;Married;High;Yes 
Male;30;Full time;Medium;Married;Medium;No
Female;44;Part time;Low;Married;Medium;No
Female;62;Full time;Low;DP;High;Yes 
Female;42;Full time;High;Single;High;No
Female;36;Self employed;Low;Married;Low;Yes 
Female;45;Full time;Medium;Married;High;No
Male;54;Full time;High;Single;Medium;No
Male;27;Unemployed;Low;Single;Medium;No
Male;34;Full time;Medium;Married;High;Yes 
Male;24;Full time;Medium;Single;High;Yes 
Male;50;Full time;High;Married;High;No
Female;52;Full time;High;Married;High;Yes 
Male;34;Full time;Low;Married;High;Yes 
Female;53;Part time;Low;Married;High;No
Female;63;Retired;Medium;Married;Low;Yes 
Male;56;Full time;Medium;Single;Medium;Yes 
Female;24;Full time;High;Single;High;Yes 
Female;23;Full time;High;Single;Medium;Yes 
Female;21;A student;High;Single;Medium;Yes 
Female;22;Full time;Medium;DP;High;No
Female;21;Part time;High;Single;Medium;Yes 
Male;48;Self employed;Medium;Divorced;High;Yes 
Male;22;Full time;High;Married;High;No
Female;21;Full time;High;Married;High;No
Male;53;Full time;High;Married;High;No
Male;24;Full time;High;Single;High;Yes 
Female;24;Unemployed;Low;Single;Medium;Yes 
Female;20;Part time;Medium;Single;Low;No
Female;21;Full time;Medium;Single;High;Yes 
Male;45;Full time;High;Married;High;Yes 
Female;42;Part time;High;Married;Medium;Yes 
Male;22;A student;High;Single;Medium;Yes 
Male;20;Full time;High;Single;High;No
Female;24;Full time;High;Married;High;Yes 
Female;24;Full time;High;Married;High;No
Female;23;Full time;High;Single;High;Yes 
Male;21;Full time;Medium;Single;Medium;No
Male;62;Retired;High;Married;High;Yes 
Female;20;Full time;High;Single;High;No
Female;49;Full time;Medium;Married;Medium;Yes 
Female;24;Full time;High;DP;Medium;No
Female;23;Full time;Medium;Married;High;Yes 
Male;26;Full time;High;Married;High;No
Male;45;Full time;High;Married;High;Yes 
Female;22;Full time;Medium;Single;Medium;No
Male;50;Full time;High;DP;High;Yes 
Male;57;Full time;Medium;DP;Medium;Yes 
Female;58;Part time;Low;Divorced;Medium;No
Male;47;Full time;High;Married;High;No
Male;23;Full time;Medium;Married;Medium;No
Male;24;Full time;High;Single;High;No
Male;24;Full time;High;Married;High;Yes 
Male;23;Full time;Medium;Single;High;Yes 
Female;20;A student;High;Single;Medium;Yes 
Female;47;Self employed;Low;Married;High;No
Male;58;Retired;High;Widowed;Medium;No
Male;55;Full time;High;DP;Medium;No
Male;57;Full time;High;Married;Medium;Yes 
Female;36;Part time;Low;DP;Low;Yes 
Female;41;Full time;Medium;Single;Medium;Yes 
Male;55;Full time;Low;Married;High;Yes 
Male;61;Part time;Low;Married;Medium;No
Female;28;Full time;Medium;DP;Medium;No
Male;60;Retired;Medium;Married;Low;No
Male;41;Full time;Medium;Married;Medium;No
Female;54;Full time;High;Married;Medium;No
Male;62;Self employed;High;Married;High;Yes 
Female;35;Full time;Low;Married;Medium;Yes 
Female;24;Self employed;Low;Married;Medium;Yes 
Male;45;Full time;Medium;Married;High;Yes 
Female;44;Full time;High;Married;High;Yes 
Male;33;Full time;Low;Single;Medium;No
Female;36;Full time;High;Single;Medium;Yes 
Female;49;Full time;Medium;Single;Medium;Yes 
Female;64;Part time;Medium;Widowed;High;No
Female;31;A student;Low;Divorced;Low;Yes 
Female;42;Full time;Medium;Married;High;Yes 
Female;60;Unemployed;Low;Single;Low;Yes 
Female;34;Full time;High;Married;High;Yes 
Male;59;Part time;Medium;Married;Medium;Yes 
Female;35;Full time;High;DP;Medium;Yes 
Female;48;Retired;High;Married;High;No
Male;26;Unemployed;Medium;Single;Low;No
Female;55;Full time;Medium;Divorced;Low;Yes 
Male;60;Part time;Low;Married;Medium;Yes 
Female;31;Full time;Low;Divorced;High;Yes 
Female;43;Unemployed;Medium;Married;Medium;No
Female;50;Full time;Medium;Married;Low;No
Female;27;Unemployed;High;Married;Low;Yes 
Female;29;Unemployed;Medium;DP;Medium;No
Female;28;A student;Medium;DP;Medium;Yes 
Female;27;Full time;High;Single;High;Yes 
Male;31;Full time;Medium;Married;Medium;Yes 
Female;32;Full time;Medium;Married;Low;Yes 
Female;21;A student;High;Single;Low;Yes 
Male;41;Full time;Low;Married;High;Yes 
Female;20;Part time;Low;Single;Low;Yes 
Male;41;Self employed;High;DP;Medium;No
Female;47;Full time;Low;Married;Low;No
Male;39;Full time;Medium;Divorced;Medium;Yes 
Male;22;Full time;Medium;DP;Medium;No
Female;34;Unemployed;Low;Single;Low;No
Female;63;Full time;Low;Divorced;Medium;Yes 
Male;40;Full time;High;Married;Medium;Yes 
Female;40;Unemployed;Medium;Married;Medium;Yes 
Male;28;Full time;High;DP;High;No
Female;42;Full time;Low;DP;Medium;No
Female;37;Part time;High;DP;Low;No
Male;62;Retired;High;Divorced;Medium;Yes 
Male;30;Full time;Low;Married;Medium;Yes 
Male;46;Full time;High;Married;Low;Yes 
Male;54;Retired;Medium;Married;Medium;Yes 
Male;64;Retired;Low;Married;Low;Yes 
Female;62;Retired;Medium;Married;High;Yes 
Female;51;Full time;Medium;Married;High;Yes 
Male;52;Full time;High;Married;High;No
Female;36;Part time;Low;Married;Medium;Yes 
Female;49;Full time;Low;DP;Low;No
Female;30;Full time;High;DP;Medium;Yes 
Male;49;Unemployed;Low;Married;Low;Yes 
Female;63;Retired;High;Married;Medium;No
Male;30;Full time;High;Married;Medium;Yes 
Female;54;Full time;Low;DP;High;No
Male;31;Self employed;High;Single;High;No
Female;39;Full time;Medium;Divorced;Medium;Yes 
Female;28;Part time;Medium;DP;Low;Yes 
Male;38;Full time;Medium;DP;Medium;No
Male;62;Retired;High;Married;Medium;Yes 
Male;42;Full time;Low;Married;Medium;Yes 
Male;47;Unemployed;Low;Single;Low;Yes 
Male;25;Full time;Medium;Single;High;Yes 
Male;37;Full time;Medium;Married;Medium;Yes 
Female;55;Part time;Low;Married;Medium;Yes 
Female;61;Retired;Low;Married;Low;Yes 
Female;50;Full time;Low;Divorced;Low;No
Female;32;Full time;Medium;DP;High;Yes 
Female;21;Unemployed;Medium;Single;Low;No
Male;24;Full time;Low;Single;Low;No
Male;28;Full time;High;Single;Low;No
Male;31;Full time;Medium;Married;Medium;Yes 
Female;54;Full time;Medium;Single;Medium;Yes 
Female;30;Part time;High;Married;Medium;Yes 
Male;59;Retired;Low;Married;Medium;No
Female;24;A student;Medium;Single;Medium;No
Female;34;Full time;High;Married;High;No
Male;29;Full time;High;Single;High;No
Female;50;Part time;Medium;Married;Medium;No
Female;39;Full time;High;DP;Medium;No
Male;33;Full time;High;DP;High;Yes 
Female;57;Full time;Medium;Married;Medium;No
Male;30;Full time;High;Single;High;Yes 
Female;51;Unemployed;Low;Divorced;Low;No
Male;35;Full time;High;Single;Medium;No
Female;34;Full time;High;Married;High;Yes 
Female;35;Full time;Low;Married;Low;No
Male;24;A student;Medium;Single;High;No
Female;32;Unemployed;Low;DP;Low;Yes 
Male;34;Part time;High;Married;High;Yes 
Female;45;Full time;High;Married;Medium;Yes 
Female;36;Unemployed;Low;Married;Low;No
Female;27;Full time;High;Single;High;Yes 
Male;36;Self employed;Low;DP;Medium;No
Male;35;Full time;Low;Married;Medium;No
Female;43;Unemployed;Low;DP;Medium;No
Male;28;Full time;High;Single;High;Yes 
Female;46;Unemployed;Medium;Divorced;Low;No
Male;57;Unemployed;Low;Married;Low;Yes 
Male;35;Full time;High;Married;High;Yes 
Female;38;Full time;High;Married;High;No
Male;21;Unemployed;Medium;Single;Low;Yes 
Female;60;Unemployed;Low;Married;Low;Yes 
Female;37;Unemployed;High;Married;Low;Yes 
Female;36;Unemployed;Medium;Married;Low;No
Female;48;Unemployed;Low;Divorced;Low;Yes 
Female;25;Full time;High;Single;High;Yes 
Female;58;Part time;Medium;Married;Medium;Yes 
Female;47;Retired;Low;Single;Low;No
Female;51;Full time;Medium;Married;Medium;No
Female;21;Full time;High;DP;Low;No
Male;46;Full time;Medium;Married;High;Yes 
Male;40;Full time;Low;Single;Medium;No
Female;41;Full time;High;Married;High;No
Male;52;Full time;High;DP;High;Yes 
Female;24;Full time;High;DP;High;Yes 
Female;25;A student;High;DP;Low;Yes 
Male;34;Full time;High;Single;Medium;No
Male;53;Full time;Medium;Married;High;Yes 
Male;57;Full time;High;Married;High;Yes 
Female;59;Full time;Low;Divorced;Low;No
Female;52;Unemployed;Low;Single;Low;Yes 
Female;52;Self employed;Low;DP;Low;Yes 
Female;29;Full time;High;Married;High;Yes 
Female;20;Part time;Medium;DP;Low;Yes 
Female;55;Full time;Medium;Single;High;No
Female;39;Self employed;Low;Single;Low;Yes 
Male;54;Full time;High;Married;High;Yes 
Male;20;A student;Medium;Single;Low;Yes 
Male;30;Full time;Medium;Single;Medium;No
Female;27;Full time;Low;DP;Medium;No
Male;22;Full time;Medium;Single;Medium;Yes 
Male;48;Full time;Low;DP;High;Yes 
Male;46;Full time;Low;Married;High;No
Male;48;Full time;Low;Single;Medium;Yes 
Male;22;Full time;High;Single;Medium;No
Male;38;Full time;Medium;Single;Medium;Yes 
Female;34;Unemployed;Medium;Married;Medium;No
Male;36;Full time;Medium;Married;Medium;No
Female;53;Full time;Low;Married;High;Yes 
Male;43;Full time;Low;Married;Low;No
Female;20;A student;Medium;Single;Medium;No
Female;56;Retired;Low;Married;Medium;Yes 
Male;37;Full time;High;Married;Medium;No
Male;31;Full time;Low;DP;Low;Yes 
Female;35;A student;Medium;Married;Low;Yes 
Male;39;Full time;Low;Married;Low;No
Male;50;Full time;Low;Married;Medium;Yes 
Male;36;Full time;Low;DP;Medium;No
Female;25;Part time;High;Single;Low;No
Female;41;Self employed;High;DP;High;Yes 
Female;49;Full time;Low;Single;Medium;Yes 
Female;56;Full time;Low;Divorced;Medium;No
Female;34;Full time;High;Married;High;No
Male;64;Retired;High;Married;Low;Yes 
Male;53;Full time;Medium;Married;High;Yes 
Female;35;Full time;Medium;DP;Medium;No
Male;41;Full time;Low;Married;Medium;Yes 
Female;26;Unemployed;Low;Married;Low;No
Female;25;Full time;High;Single;Medium;No
Female;37;Part time;Medium;DP;Low;No
Male;43;Full time;Medium;Married;High;Yes 
Female;30;Unemployed;Low;Married;Medium;No
Male;54;Full time;Low;Married;Medium;No
Male;35;Full time;Low;DP;Low;Yes 
Female;26;Part time;Medium;DP;High;No
Male;26;Full time;Low;Married;Low;No
Female;57;Full time;Medium;Married;Low;No
Female;52;Unemployed;Medium;Married;Medium;Yes 
Male;46;Self employed;High;Married;High;Yes 
Female;44;Full time;Medium;Divorced;Medium;No
Male;61;Retired;Low;Single;Low;Yes 
Female;52;Full time;Low;Married;Medium;No
Female;29;Part time;High;Married;High;No
Female;25;Full time;High;Married;High;No
Female;55;Part time;High;Married;High;No
Female;21;Unemployed;High;Single;Medium;Yes 
Female;61;Self employed;Medium;Married;Low;No
Female;35;Full time;High;Married;Medium;No
Female;49;Retired;Low;DP;Medium;Yes 
Female;30;Unemployed;Medium;Single;Low;Yes 
Female;25;Unemployed;High;DP;Medium;No
Male;52;Full time;Low;Married;Low;Yes 
Female;48;Full time;High;Married;High;Yes 
Female;63;Retired;High;Married;High;No
Female;38;Unemployed;Low;Married;Medium;Yes 
Female;58;Full time;Low;Married;High;No
Female;59;Part time;Low;Single;Medium;No
Female;38;Part time;Low;Married;Low;No
Female;51;Full time;Medium;Divorced;Low;No
Male;64;Retired;Medium;Married;Medium;Yes 
Female;49;Unemployed;Low;Divorced;Medium;No
Female;40;Unemployed;Low;Divorced;Low;No
Male;27;Full time;High;DP;Low;No
Female;24;Unemployed;Medium;Single;Low;No
Male;43;Full time;Medium;Divorced;Medium;No
Male;35;Full time;Medium;Married;High;No
Male;61;Full time;Medium;Married;Medium;No
Male;24;Full time;Low;Single;Low;Yes 
Female;61;Part time;Medium;Married;Medium;Yes 
Male;48;Full time;High;Single;High;No
Female;60;Retired;High;Married;High;Yes 
Female;64;Retired;Low;Married;Medium;No
Male;23;A student;High;Single;Medium;No
Female;48;Unemployed;Low;Married;Low;No
Male;50;Self employed;High;Married;High;Yes 
Female;22;A student;High;Single;High;Yes 
Male;49;Full time;Medium;Married;High;Yes 
Female;20;Part time;Medium;Single;Low;Yes 
Male;55;Full time;Low;DP;Low;No
Female;26;Unemployed;High;Married;Medium;Yes 
Female;57;Full time;High;Divorced;Medium;Yes 
Male;29;Full time;Medium;Single;High;No
Female;63;Part time;Low;Married;Low;Yes 
Female;54;Retired;Low;Married;Medium;Yes 
Female;44;Full time;Medium;Married;Medium;No
Male;58;Full time;High;Married;High;Yes 
Male;26;Full time;Low;DP;Low;No
Female;58;Full time;Low;Married;Medium;Yes 
Male;45;Self employed;High;Married;Low;No
Male;43;Self employed;Medium;Married;High;Yes 
Female;51;Unemployed;Medium;Married;Medium;Yes 
Female;62;Retired;Low;Widowed;Low;No
Female;33;Full time;Medium;DP;Medium;No
Male;41;Part time;High;Married;Medium;No
Male;26;Full time;Medium;Single;Medium;Yes 
Female;34;Part time;High;Single;Medium;Yes 
Female;22;Part time;High;Single;High;Yes 
Male;28;Full time;Low;DP;Medium;Yes 
Female;36;Part time;High;Married;Low;Yes 
Female;35;Full time;High;Married;High;No
Female;48;Unemployed;Low;Married;Low;No
Male;42;Full time;Medium;Married;High;No
Male;37;Full time;Medium;Married;Medium;No
Female;52;Unemployed;Medium;Married;Low;Yes 
Male;39;Full time;Medium;Married;Medium;No
Male;52;Full time;Low;Married;Low;No
Female;54;Part time;Medium;DP;Medium;No
Female;39;Full time;Medium;Married;Low;Yes 
Male;63;Retired;Low;Married;Low;No
Female;53;Unemployed;Low;DP;Low;No
Male;50;Full time;Medium;DP;Low;Yes 
Male;55;Full time;Medium;Married;Low;No
Male;41;Full time;Medium;Married;Medium;Yes 
Male;57;Full time;Medium;Divorced;Medium;Yes 
Female;25;Full time;Medium;Single;Low;Yes 
Female;26;A student;Medium;Single;High;Yes 
Female;29;Full time;High;Married;High;No
Male;29;Full time;Medium;Single;Low;No
Female;59;Unemployed;High;Widowed;Low;No
Female;58;Full time;Low;Divorced;Low;Yes 
